"","hh_income","years_of_schooling","region","treatment"
"2606",26256.2779731673,15.3395285901399,"6","0"
"2607",13508.0962588338,8.48383919116607,"6","1"
"2608",23455.585493916,11.585310969147,"6","0"
"2609",17953.5889062552,12.2621670024459,"6","1"
"2610",12330.5398982184,9.13833150861213,"6","1"
"2611",12536.7446055202,6.9197814509239,"6","1"
"2612",20980.7162537588,11.1129084483102,"6","0"
"2613",28894.1372076323,15.6148218130466,"6","0"
"2614",21093.5042565779,11.16891287159,"6","0"
"2615",24523.1391781131,13.1729042477621,"6","0"
"2616",23354.6774962404,11.9796073481935,"6","0"
"2617",17381.5388884872,11.0762532458875,"6","1"
"2618",23815.8439139176,11.2765318563369,"6","0"
"2619",21411.8058619573,9.62779009666452,"6","0"
"2620",20826.3971705985,11.0185510021716,"6","0"
"2621",24004.452937241,12.4762907177255,"6","0"
"2622",22989.8079665611,11.6587173417156,"6","0"
"2623",17493.7006531074,9.40739986656663,"6","1"
"2624",21580.8947437469,10.4192130661651,"6","0"
"2625",16431.3281838177,10.2881778324078,"6","1"
"2626",22523.2736403671,11.072948522266,"6","0"
"2627",18269.1792668617,11.3300633317426,"6","1"
"2628",21808.5545768741,11.3512910873521,"6","0"
"2629",21471.9961807854,10.7087258022722,"6","0"
"2630",18918.4500413524,12.015022908627,"6","1"
"2631",21862.0504708519,10.8635092153971,"6","0"
"2632",22297.4249025079,11.0717734562306,"6","0"
"2633",19077.2000393704,11.5525230917092,"6","1"
"2634",24688.9700332098,13.3720934361968,"6","0"
"2635",25570.8108269325,14.0843668854857,"6","0"
"2636",17352.0349771617,12.6176261899003,"6","1"
"2637",16890.5231730999,9.6049820761344,"6","1"
"2638",22054.1543156351,10.5984580722495,"6","0"
"2639",16346.7510478349,10.6075423792811,"6","1"
"2640",18202.3047789988,12.5682133114063,"6","1"
"2641",23211.7307964145,12.9344323464949,"6","0"
"2642",17706.0925960756,10.5316298618363,"6","1"
"2643",12287.4993286067,7.01792251465018,"6","1"
"2644",22657.5633352886,12.9799187974009,"6","0"
"2645",13589.839104823,9.64661036920785,"6","1"
"2646",14581.5989701846,9.16613922263358,"6","1"
"2647",7928.26928232841,6.2859095961892,"6","1"
"2648",23324.9512889203,11.9714516268575,"6","0"
"2649",21004.3883553894,9.8584694467991,"6","0"
"2650",21849.1738637653,11.015004503914,"6","0"
"2651",23379.1688928929,12.0788332933814,"6","0"
"2652",19832.1139027138,10.9448194719516,"6","1"
"2653",15577.6963771999,9.46292810139058,"6","1"
"2654",22255.1026093235,10.9623169775431,"6","0"
"2655",25213.4590232787,13.5792926709038,"6","0"
"2656",13999.1162488214,8.19400153152302,"6","1"
"2657",17572.0430595239,11.229845694558,"6","1"
"2658",18831.0197373737,12.050472760417,"6","1"
"2659",14841.2666267056,8.92027166805362,"6","1"
"2660",22776.4233950988,11.5988077375241,"6","0"
"2661",17603.2723884115,12.810360898553,"6","1"
"2662",25027.6265758865,14.3550004891269,"6","0"
"2663",20214.0320545095,11.3296573932225,"6","0"
"2664",22912.3700706874,11.7684340984159,"6","0"
"2665",26244.3922728424,13.1093533784535,"6","0"
"2666",21062.4990143888,11.0413163974496,"6","0"
"2667",24306.9050368291,12.64967398181,"6","0"
"2668",20842.791726717,13.4236129193099,"6","0"
"2669",13953.3058967105,7.01437995973489,"6","1"
"2670",20089.6090396545,9.80011991913351,"6","0"
"2671",22872.5448241684,12.9366820942052,"6","0"
"2672",21957.8280713691,9.3945862753432,"6","0"
"2673",19304.4466164869,11.6880684337695,"6","1"
"2674",15129.2020453264,9.6020101781273,"6","1"
"2675",22585.5934748378,11.3332076017912,"6","0"
"2676",16334.1758866084,9.30434843419943,"6","1"
"2677",14992.7062302977,9.1427630917832,"6","1"
"2678",22379.710873622,12.5047227267264,"6","0"
"2679",15068.7573392407,8.1817764735595,"6","1"
"2680",20977.4576596245,11.6897029264338,"6","0"
"2681",20011.0887413744,10.6722209529807,"6","0"
"2682",14687.1612558977,8.03828947261208,"6","1"
"2683",24718.7856473311,11.5984068623318,"6","0"
"2684",17628.7800034043,10.8968210975977,"6","1"
"2685",24799.9132653467,13.1452909417505,"6","0"
"2686",18099.8652815515,12.1339500585183,"6","1"
"2687",17699.7716153967,10.881330635979,"6","1"
"2688",19875.095901566,12.5988743962522,"6","1"
"2689",18567.7720160862,12.5071219589234,"6","1"
"2690",18573.5956894091,12.413255679266,"6","1"
"2691",16489.3424662651,10.8450146749391,"6","1"
"2692",15148.4114992881,9.60550888298577,"6","1"
"2693",22453.1464747481,11.7504448431864,"6","0"
"2694",16775.1866341501,11.3307547302882,"6","1"
"2695",14494.1722803644,9.84192994023588,"6","1"
"2696",17968.6084033458,11.0273726709173,"6","1"
"2697",16796.2580530506,10.6548670442823,"6","1"
"2698",11228.8572573197,8.31408779185854,"6","1"
"2699",18836.2514029293,12.8223508915265,"6","1"
"2700",20668.6964846421,9.52107171116717,"6","0"
"2701",21178.7694259428,11.843396416826,"6","0"
"2702",21570.9650616829,10.812905539099,"6","0"
"2703",15996.6251479967,8.56850663976346,"6","1"
"2704",18697.0915207063,12.5895044011335,"6","1"
"2705",15966.6047782846,9.91310582059705,"6","1"
"2706",17458.2740718649,11.5582426481781,"6","1"
"2707",15160.6372480506,10.9407723313149,"6","1"
"2708",15534.1447973892,10.4647316061993,"6","1"
"2709",22519.5246503037,11.1807685296275,"6","0"
"2710",18909.9137192855,11.5473595861232,"6","1"
"2711",18964.6353264853,10.8805618170616,"6","1"
"2712",26918.232719566,13.5502626284869,"6","0"
"2713",19766.4313383705,12.5887313935593,"6","1"
"2714",17851.7448615643,10.759878451107,"6","1"
"2715",22989.146784663,12.3178259242605,"6","0"
"2716",18050.9686584411,11.8129744206291,"6","1"
"2717",25491.631125918,13.6474752890614,"6","0"
"2718",18489.3105574151,11.0712652559431,"6","1"
"2719",17535.3895435264,9.57952188291701,"6","1"
"2720",15327.4997957013,9.54387972469107,"6","1"
"2721",21314.5614343643,9.86891824311661,"6","0"
"2722",25866.0425097607,14.1235808541643,"6","0"
"2723",18575.9618196443,12.0876782194393,"6","1"
"2724",21045.8705675097,10.8195700923426,"6","0"
"2725",21333.3154207029,9.88023570324228,"6","0"
"2726",25688.7729612382,12.8302765676161,"6","0"
"2727",22655.5064026647,11.150945937953,"6","0"
"2728",15705.3793772188,9.80364454096281,"6","1"
"2729",17212.392901333,12.548816727563,"6","1"
"2730",17015.4781722618,9.73350930909796,"6","1"
"2731",20566.2914885289,8.4959764815352,"6","0"
"2732",19984.2111170774,12.2216196847165,"6","1"
"2733",21471.7500043671,10.1292925837335,"6","0"
"2734",17370.628341211,8.92348214362594,"6","1"
"2735",18494.6133193558,10.6835297562974,"6","1"
"2736",22965.4402417003,11.4420841923278,"6","0"
"2737",19601.5729742061,11.1786580806537,"6","1"
"2738",17382.8404855716,11.3050917611822,"6","1"
"2739",23884.6574962451,13.090527916168,"6","0"
"2740",20053.9852462735,9.67804148607827,"6","0"
"2741",16333.8613319138,8.85219537067863,"6","1"
"2742",26838.7542450465,14.6981485290122,"6","0"
"2743",15327.5960402134,8.74698668676098,"6","1"
"2744",12875.8549593899,7.2559637591638,"6","1"
"2745",10987.4702057271,6.89652309451457,"6","1"
"2746",22604.5038781868,10.7176089226361,"6","0"
"2747",17868.6694975889,10.7740883521632,"6","1"
"2748",18897.7625721109,11.0170198427453,"6","1"
"2749",21158.5078905162,10.9527391151741,"6","0"
"2750",18134.0637528369,10.484263395039,"6","1"
"2751",13567.7593002212,7.67115528875228,"6","1"
"2752",12200.8648158321,6.73133841143379,"6","1"
"2753",18637.2003270761,11.4992201336211,"6","1"
"2754",20698.9021093253,11.349472603507,"6","0"
"2755",10888.8897568911,5.98250019662957,"6","1"
"2756",21162.0979237883,10.8106754442334,"6","0"
"2757",21689.2254298945,10.4147793923572,"6","0"
"2758",25178.9494528269,12.2304692284357,"6","0"
"2759",20658.8560742958,11.2216413711103,"6","0"
"2760",20819.8153632009,9.94910379620874,"6","0"
"2761",22418.4145069032,12.765786151228,"6","0"
"2762",19923.4369233243,11.7184034593158,"6","1"
"2763",19681.1426104848,12.6738100089774,"6","1"
"2764",20463.9378576112,11.1165196114382,"6","0"
"2765",22976.6934561935,13.5555549526336,"6","0"
"2766",18274.8375858892,10.5836577115651,"6","1"
"2767",18001.8841923551,11.1612616209112,"6","1"
"2768",16539.3516929772,10.9660472668227,"6","1"
"2769",16168.9708669125,9.55605257134925,"6","1"
"2770",21307.1998853546,11.2133205239638,"6","0"
"2771",26189.4889027407,13.4191564135904,"6","0"
"2772",16124.5617245423,9.00942524505225,"6","1"
"2773",19246.2382949621,10.0266153604822,"6","1"
"2774",15879.9953541763,10.2133202629142,"6","1"
"2775",23632.345767442,11.8851712726387,"6","0"
"2776",18730.4725411675,12.9597734103054,"6","1"
"2777",20716.0158661617,9.43616469474854,"6","0"
"2778",21392.1127509167,10.3692238520585,"6","0"
"2779",15782.8839149022,10.3940492443542,"6","1"
"2780",19581.0228475572,11.8574641662501,"6","1"
"2781",19086.6295316219,12.1684133270427,"6","1"
"2782",22701.4222497102,12.7189844886598,"6","0"
"2783",15067.0212259748,11.0784532201476,"6","1"
"2784",15200.1538223089,9.41338333530688,"6","1"
"2785",23063.4663064644,11.1172321838651,"6","0"
"2786",17647.6085548681,9.98846060377872,"6","1"
"2787",17358.8166800977,10.2527309851616,"6","1"
"2788",20452.0540887894,9.83968387364261,"6","0"
"2789",18718.4048012558,10.544734709728,"6","1"
"2790",27465.5259877552,15.1008669843289,"6","0"
"2791",21038.1258230712,11.7351737750948,"6","0"
"2792",20646.2402836723,9.94560635928601,"6","0"
"2793",23724.2996373414,11.3609158423115,"6","0"
"2794",19760.2130029615,11.135321636181,"6","1"
"2795",20194.9588003098,10.6672627355655,"6","0"
"2796",15708.4983970641,9.71045699145943,"6","1"
"2797",10828.1142780773,5.10987663085268,"6","1"
"2798",15171.1725997426,9.25154518173612,"6","1"
"2799",20456.4377191888,10.1936243469865,"6","0"
"2800",15866.8116835785,9.0885433336395,"6","1"
"2801",22755.2310093683,10.6083215596191,"6","0"
"2802",22900.3320706995,11.3354563446653,"6","0"
"2803",20869.5208437564,9.87032882717087,"6","0"
"2804",19193.3730735265,11.2786713224258,"6","1"
"2805",14537.2405576453,7.06931020962779,"6","1"
"2806",18764.2495652914,11.4457101147472,"6","1"
"2807",18188.3884538511,11.9932806735947,"6","1"
"2808",22652.9165780792,12.5237759446925,"6","0"
"2809",25234.5181469948,14.9335343471698,"6","0"
"2810",22004.161239578,11.3738182192513,"6","0"
"2811",15486.8458592105,8.68312236087115,"6","1"
"2812",26683.9892215927,14.5216885092659,"6","0"
"2813",24041.4121298085,13.3512750020878,"6","0"
"2814",20894.0848634978,12.0310261013605,"6","0"
"2815",11174.0616271615,7.55585867290368,"6","1"
"2816",16181.6575257874,11.1420821721064,"6","1"
"2817",19725.7077311591,12.5222267764023,"6","1"
"2818",23045.2236062611,10.7417578072995,"6","0"
"2819",15280.3832001668,8.71253728032279,"6","1"
"2820",32844.7958270692,19.6849406091711,"6","0"
"2821",9784.70059619669,6.61120207381292,"6","1"
"2822",19056.2642026637,11.1996160233295,"6","1"
"2823",18961.7494269543,11.1101143859563,"6","1"
"2824",17346.5323335232,9.93756863589528,"6","1"
"2825",18724.0371566954,11.6657216618827,"6","1"
"2826",22969.5806302893,11.5474858931436,"6","0"
"2827",16502.8292968569,9.40010812951182,"6","1"
"2828",11668.7449347869,8.19206892923727,"6","1"
"2829",20375.0716112409,10.1583713922553,"6","0"
"2830",19992.7207519888,12.9487915530711,"6","1"
"2831",19947.5973905137,11.9855983980583,"6","1"
"2832",22671.8722982324,11.7154729358411,"6","0"
"2833",19947.3291881914,13.1474313966117,"6","1"
"2834",23104.1881219052,12.404673717786,"6","0"
"2835",11957.058669459,8.14547470599167,"6","1"
"2836",15487.2780201128,8.04662922712484,"6","1"
"2837",21395.1982863429,10.9216099631479,"6","0"
"2838",18588.4060716123,11.3023844055779,"6","1"
"2839",23779.0983916705,11.7198668607259,"6","0"
"2840",15981.1205898941,9.39171617807709,"6","1"
"2841",22895.6109299874,13.1126832891818,"6","0"
"2842",17324.6690360385,11.0348489703999,"6","1"
"2843",15547.8392251368,9.46662594319409,"6","1"
"2844",18628.7792425322,12.2568448393212,"6","1"
"2845",20199.117292675,9.58629723923078,"6","0"
"2846",15089.2721538979,9.41691967316132,"6","1"
"2847",16943.9763566902,11.6355891594244,"6","1"
"2848",15015.2717535285,8.98373171468084,"6","1"
"2849",24067.0959110391,11.7757517194013,"6","0"
"2850",22894.4504962355,11.2525987942019,"6","0"
"2851",15869.8914515795,8.92026889126022,"6","1"
"2852",22229.384016491,11.5038172522294,"6","0"
"2853",18977.6743076019,11.9695543776281,"6","1"
"2854",15546.4329714133,10.2880100087001,"6","1"
"2855",21684.7897584592,12.4561693866997,"6","0"
"2856",18708.1987526145,12.6890471794379,"6","1"
"2857",23520.7196047661,11.0593569864839,"6","0"
"2858",19220.5455728964,13.4930897336304,"6","1"
"2859",24752.2199284151,12.9915753371271,"6","0"
"2860",17960.9419529282,10.7553624070084,"6","1"
"2861",20878.1920434932,11.9952921577757,"6","0"
"2862",21481.1776854582,11.1838310498587,"6","0"
"2863",21116.4335749224,12.0402530072841,"6","0"
"2864",20807.7697492533,10.3747515871976,"6","0"
"2865",19948.0138302746,11.6973065339542,"6","1"
"2866",19636.53997569,10.4901811256827,"6","1"
"2867",25460.1254612754,14.2729874356863,"6","0"
"2868",23632.5222755327,11.4302784858446,"6","0"
"2869",17560.4473143924,11.5425775419306,"6","1"
"2870",25585.7488848778,13.5015505875614,"6","0"
"2871",20579.1934932338,10.6593721670146,"6","0"
"2872",17437.5729136188,11.7917527402209,"6","1"
"2873",20679.2090382341,9.93138674942981,"6","0"
"2874",19371.2500503166,11.5633000553435,"6","1"
"2875",20403.7583781844,9.9700169256193,"6","0"
"2876",16106.4233834069,10.8015057300006,"6","1"
"2877",16720.6988989872,9.91829863880534,"6","1"
"2878",25451.6758761017,13.1680189769039,"6","0"
"2879",23845.4837221251,12.9722392623968,"6","0"
"2880",16465.1021023955,10.7911487357559,"6","1"
"2881",16399.6315382547,10.765628519635,"6","1"
"2882",26893.3325311873,14.270523675928,"6","0"
"2883",27636.1686485157,15.3502454382713,"6","0"
"2884",16891.4352165789,10.6489370031164,"6","1"
"2885",14790.7789495476,8.59856806695253,"6","1"
"2886",30493.9806672747,18.0841488310097,"6","0"
"2887",20918.5156573872,8.95010444532965,"6","0"
"2888",20746.9995685675,11.0726546413526,"6","0"
"2889",20304.5465398011,10.3811669176919,"6","0"
"2890",25619.4407452853,13.4409797418491,"6","0"
"2891",19233.1110586547,11.3549416884196,"6","1"
"2892",25837.5686566244,13.3401095155845,"6","0"
"2893",19117.3781954618,13.2704746937465,"6","1"
"2894",22020.5835450926,11.083157817913,"6","0"
"2895",15866.0119757085,9.46559799151742,"6","1"
"2896",20681.8938858369,9.61025717104811,"6","0"
"2897",24802.6726435677,12.4905752321239,"6","0"
"2898",19346.3763409371,11.8580653995928,"6","1"
"2899",25129.9034524906,11.9747735821742,"6","0"
"2900",30908.7855516451,17.7814118732744,"6","0"
"2901",23767.6968693237,12.3374802514016,"6","0"
"2902",19005.5438508818,12.9215059023727,"6","1"
"2903",20385.9154388259,10.9682459112546,"6","0"
"2904",18264.276234793,12.4228798882965,"6","1"
"2905",28714.6714698063,14.2544759846137,"6","0"
"2906",8164.8815234795,5.51021255381457,"6","1"
"2907",20323.5529567965,9.8136490846845,"6","0"
"2908",20440.5512184689,10.1449364212953,"6","0"
"2909",20853.7933052506,9.94518357628176,"6","0"
"2910",13768.7215494707,8.6654612990503,"6","1"
"2911",20864.846185031,10.5233446740004,"6","0"
"2912",20750.6552681058,8.63842980093987,"6","0"
"2913",25034.4885008544,13.7708435557141,"6","0"
"2914",22094.0711236359,11.3376713037692,"6","0"
"2915",24461.8171099198,11.8786205970969,"6","0"
"2916",16169.9910313181,9.06366486353558,"6","1"
"2917",19502.3776805783,11.4561367223974,"6","1"
"2918",20766.9513161999,9.08531711944754,"6","0"
"2919",21088.8690024134,10.6987342007127,"6","0"
"2920",17224.742145307,11.8542929462979,"6","1"
"2921",25916.6876834085,13.772606977833,"6","0"
"2922",17552.9319134289,11.255000591506,"6","1"
"2923",13542.7601025626,7.13010410385145,"6","1"
"2924",21609.9604423627,9.63913917297519,"6","0"
"2925",22658.2217891579,10.8169339982748,"6","0"
"2926",23776.5082839797,12.8655536135352,"6","0"
"2927",16214.9568091668,9.26970478292641,"6","1"
"2928",19006.8462030444,12.1772098726817,"6","1"
"2929",14686.2541258437,8.87450752401988,"6","1"
"2930",23379.0549683957,12.3327222595389,"6","0"
"2931",21390.7869297546,9.91484263552724,"6","0"
"2932",23655.0503457244,11.3936772173586,"6","0"
"2933",22433.0982135227,11.334126189382,"6","0"
"2934",17569.8080487821,10.660507329682,"6","1"
"2935",20718.6322834874,8.88844302951349,"6","0"
"2936",12366.3623223305,8.06555851248266,"6","1"
"2937",22011.7850307564,9.5496507516101,"6","0"
"2938",23875.596613914,11.9762409163607,"6","0"
"2939",16497.0514969067,10.2160183067534,"6","1"
"2940",11455.901845208,6.48569079266828,"6","1"
"2941",13908.6896736599,7.42094724264533,"6","1"
"2942",15547.5271684557,9.25746141382122,"6","1"
"2943",24963.9355821436,12.9151787247607,"6","0"
"2944",20013.927740252,9.16273646483158,"6","0"
"2945",15048.8216560277,8.16216009930893,"6","1"
"2946",22222.7964755921,10.3006599337287,"6","0"
"2947",11267.4026025604,6.51210852091745,"6","1"
"2948",19011.902171611,11.3490777445014,"6","1"
"2949",24451.4277103458,13.8804626654268,"6","0"
"2950",18633.3070519637,10.4308790338452,"6","1"
"2951",25221.7533685643,13.4916505426417,"6","0"
"2952",27181.2954857632,14.0584162699363,"6","0"
"2953",15328.6590901062,9.52670170439766,"6","1"
"2954",15390.8495000719,8.94322812546238,"6","1"
"2955",16342.1781226174,10.7351600899445,"6","1"
"2956",22114.9121301345,9.81550406463889,"6","0"
"2957",23340.3157081943,12.1163068997679,"6","0"
"2958",24836.5478963661,12.9495907758604,"6","0"
"2959",25197.8901814433,14.0463842440643,"6","0"
"2960",24302.9292168396,12.4037231118183,"6","0"
"2961",23759.2040940572,12.6662579721699,"6","0"
"2962",20653.4987736271,10.6452539688563,"6","0"
"2963",16447.4457654384,9.60834147421532,"6","1"
"2964",17095.3560689746,10.4707102116029,"6","1"
"2965",21630.388022455,10.810257414006,"6","0"
"2966",26734.1453570072,15.0781227957705,"6","0"
"2967",26823.9192942585,14.3875562076602,"6","0"
"2968",12295.3331966957,7.81915418438124,"6","1"
"2969",16664.0079390861,12.2001230651443,"6","1"
"2970",25676.5300653328,13.8091808374306,"6","0"
"2971",15743.561139923,10.0041287694071,"6","1"
"2972",13545.6901100782,8.78819287868914,"6","1"
"2973",22399.2443547897,12.6926613548087,"6","0"
"2974",26931.8588215482,15.0697572326126,"6","0"
"2975",27738.0182498309,15.054072470718,"6","0"
"2976",22131.2823026832,10.7261121428863,"6","0"
"2977",22878.6630240791,11.9967698175977,"6","0"
"2978",22240.3735430207,11.4182035120414,"6","0"
"2979",19927.6522733601,10.776250388962,"6","1"
"2980",6513.04366979794,2.74863640355282,"6","1"
"2981",23042.812979039,10.3132245809041,"6","0"
"2982",18435.0925910272,12.5282962981611,"6","1"
"2983",24039.6048952474,12.9450155202652,"6","0"
"2984",17492.107411705,8.85204338291868,"6","1"
"2985",13461.6905219925,8.68326121046154,"6","1"
"2986",24980.9706081219,13.0723844598068,"6","0"
"2987",20725.5097862216,10.1484874892119,"6","0"
"2988",33981.2170559424,18.1416398916386,"6","0"
"2989",23662.3676533077,11.1323746540001,"6","0"
"2990",24194.026069705,13.2478947246774,"6","0"
"2991",23055.2997477394,11.3290374522029,"6","0"
"2992",17586.4504925624,10.7336060905559,"6","1"
"2993",18518.2813491889,11.8992070179012,"6","1"
"2994",24239.3037533346,13.0008505291108,"6","0"
"2995",24220.4421193576,12.2105865646656,"6","0"
"2996",22331.8886444813,10.9089354281095,"6","0"
"2997",16053.7302578418,10.1106600469123,"6","1"
"2998",26738.4872469759,13.136332630637,"6","0"
"2999",14532.6358172695,9.21125877768063,"6","1"
"3000",18267.1426055555,11.4045958076594,"6","1"
"3001",25483.8337885867,15.3060979115952,"7","0"
"3002",17741.2073144156,11.3685826133146,"7","1"
"3003",21452.5136453494,11.6165529145827,"7","0"
"3004",22531.4504198442,11.7960931845345,"7","0"
"3005",21617.073292564,10.0900147956897,"7","0"
"3006",19575.5019356341,11.577471369759,"7","1"
"3007",26046.0879897558,13.831249642069,"7","0"
"3008",19621.3638463476,9.68961815521762,"7","1"
"3009",28073.6948555082,14.2606179170687,"7","0"
"3010",19749.1436037903,12.8321219758866,"7","1"
"3011",25219.4786168939,12.9182225707201,"7","0"
"3012",29146.5815708044,15.4240552538199,"7","0"
"3013",14444.5571955506,9.62006813132432,"7","1"
"3014",18884.8449327305,11.1953421584835,"7","1"
"3015",19466.7146544254,12.5184360448878,"7","1"
"3016",22543.8015922803,10.3114016372035,"7","0"
"3017",18862.9883143357,10.6202970446004,"7","1"
"3018",9374.1783163809,4.40318234160959,"7","1"
"3019",10238.1322856979,6.3813524285755,"7","1"
"3020",25280.4533829208,13.0342554254237,"7","0"
"3021",18773.4456236861,12.7593842718016,"7","1"
"3022",12874.76626408,7.90315697576192,"7","1"
"3023",19312.3305769615,13.0191813906194,"7","1"
"3024",24858.6987966904,14.5844045949927,"7","0"
"3025",27580.7738450599,14.2498481903711,"7","0"
"3026",18278.1234735752,11.5880657014782,"7","1"
"3027",18970.9224689243,11.0013616278606,"7","1"
"3028",12947.3476592209,8.58889446505551,"7","1"
"3029",21840.3894193251,10.1589164203305,"7","0"
"3030",17440.0204961595,9.90827246182766,"7","1"
"3031",21821.8004929649,11.2796801483246,"7","0"
"3032",22819.3493489153,11.7375353140068,"7","0"
"3033",24140.4140878797,12.7098249841451,"7","0"
"3034",17564.2944983712,10.8856679897088,"7","1"
"3035",22019.8204931919,10.7250470882763,"7","0"
"3036",13131.9652837066,7.98904114649171,"7","1"
"3037",16862.163966482,11.7276039142348,"7","1"
"3038",16596.3696232939,10.2172215828108,"7","1"
"3039",10343.1694002135,5.29290526117342,"7","1"
"3040",20144.490427569,9.30780180423312,"7","0"
"3041",20823.994400801,9.51443874964222,"7","0"
"3042",18555.7708058053,10.700040841056,"7","1"
"3043",23032.6529427981,10.7475421756348,"7","0"
"3044",17093.1806916937,8.37971913189006,"7","1"
"3045",14526.8758223228,9.50604173280469,"7","1"
"3046",21731.2721035549,11.5319432550004,"7","0"
"3047",16754.4272952533,10.123377895723,"7","1"
"3048",25776.405046885,12.9117986200718,"7","0"
"3049",18274.2151895466,10.5987199268506,"7","1"
"3050",22622.5915336088,11.8712591077911,"7","0"
"3051",21287.7010608158,10.8957056152606,"7","0"
"3052",16864.6442364785,10.7439275887836,"7","1"
"3053",26302.9100791679,13.8584602517991,"7","0"
"3054",22571.5972228693,12.0231863357385,"7","0"
"3055",20359.0425863984,10.4887741501585,"7","0"
"3056",21106.2029891659,11.057877749706,"7","0"
"3057",22717.1552642211,12.0116160972112,"7","0"
"3058",20359.3315463163,11.5093794893781,"7","0"
"3059",8027.63966738826,4.08190907293484,"7","1"
"3060",21139.5318141226,11.869002780899,"7","0"
"3061",18531.0614290361,11.1499739600232,"7","1"
"3062",20740.9222594624,10.3156859265606,"7","0"
"3063",22327.294909462,11.4221655038641,"7","0"
"3064",25598.9473091707,13.0315493247397,"7","0"
"3065",17090.8317621021,8.43749102537842,"7","1"
"3066",25210.1705281766,12.9001963602182,"7","0"
"3067",21343.3924790083,10.7769423293611,"7","0"
"3068",24154.0243947905,11.0494384595843,"7","0"
"3069",23682.9142731626,12.6630085373161,"7","0"
"3070",22883.5126514674,11.2051056336627,"7","0"
"3071",15827.5242457286,10.9480012393772,"7","1"
"3072",19639.2544535572,12.3256470762694,"7","1"
"3073",22494.0726479982,10.8041321487313,"7","0"
"3074",16185.9065689106,10.1167541365002,"7","1"
"3075",17828.6847417046,11.2034129725653,"7","1"
"3076",22323.9859907267,12.1128746810153,"7","0"
"3077",23072.7149513384,11.6894819976376,"7","0"
"3078",21855.0703541607,9.38482201845709,"7","0"
"3079",16456.8948103613,9.07758978517398,"7","1"
"3080",15600.8764054086,8.91351537481044,"7","1"
"3081",26050.8280392197,14.0549334002751,"7","0"
"3082",21031.6857501281,10.3142153386552,"7","0"
"3083",20353.7609166383,9.62493370420121,"7","0"
"3084",19516.4138498436,11.3376679300244,"7","1"
"3085",15222.6844193579,9.511373082502,"7","1"
"3086",22447.9875921615,10.7236709620073,"7","0"
"3087",19131.4406170139,11.4677445051116,"7","1"
"3088",19268.9731746723,11.1069536522213,"7","1"
"3089",23733.3853142846,11.0776381798846,"7","0"
"3090",23287.092442033,12.7539379875827,"7","0"
"3091",25568.4655037371,12.2833005999994,"7","0"
"3092",18095.3043077813,11.2160809123978,"7","1"
"3093",22601.3942429052,11.0536434490099,"7","0"
"3094",25564.44182556,12.4976588106154,"7","0"
"3095",15556.8444822084,9.80420895917686,"7","1"
"3096",16556.8296524886,10.5142793804409,"7","1"
"3097",15473.0452765849,10.5789675406239,"7","1"
"3098",14163.1440019904,8.99915059614798,"7","1"
"3099",20319.9302129646,9.99504197464873,"7","0"
"3100",22612.8173585968,13.7149176945634,"7","0"
"3101",24803.861502394,12.3617639322081,"7","0"
"3102",24179.0043486709,11.6756557500541,"7","0"
"3103",15987.1654126406,9.4164722204276,"7","1"
"3104",27393.927606691,14.4535780731991,"7","0"
"3105",17332.9063649687,11.1795852590342,"7","1"
"3106",20422.0552498243,10.5151827468185,"7","0"
"3107",18310.9764725246,11.2020854430894,"7","1"
"3108",19510.5993121801,11.3244887775212,"7","1"
"3109",20752.772138006,11.3102271981066,"7","0"
"3110",20476.643831988,10.963182881043,"7","0"
"3111",19899.6297965304,11.6729896448097,"7","1"
"3112",20432.2909117681,10.745548962784,"7","0"
"3113",18058.2590566133,11.5031906507847,"7","1"
"3114",17983.1314772484,11.9460878199679,"7","1"
"3115",13355.6036803408,8.35694516782669,"7","1"
"3116",18470.6650925047,10.4494834574319,"7","1"
"3117",17949.3989684888,11.7257682654812,"7","1"
"3118",30807.5640013792,16.1079445305263,"7","0"
"3119",14551.5350752411,9.40463547445255,"7","1"
"3120",20549.0248742344,11.6374824985284,"7","0"
"3121",14025.4997307348,7.48064126950486,"7","1"
"3122",14118.2570342528,9.98805959695433,"7","1"
"3123",20498.809544788,11.3396164902227,"7","0"
"3124",16013.4434604639,9.4379480893257,"7","1"
"3125",19992.7095427812,12.1192788839973,"7","1"
"3126",18286.9644742967,10.7104293111191,"7","1"
"3127",17545.313574202,10.3481165624042,"7","1"
"3128",11901.2886183236,7.81380753498112,"7","1"
"3129",15101.0081985601,8.57105333225219,"7","1"
"3130",20718.0657644718,10.1982083828042,"7","0"
"3131",22270.4823776941,11.1997892919472,"7","0"
"3132",18028.4905857861,11.035472811355,"7","1"
"3133",20000.2515362614,10.0610059528541,"7","0"
"3134",24491.5585735199,14.0556582914962,"7","0"
"3135",25759.4229719048,13.1301482243649,"7","0"
"3136",15611.5449263767,8.97136254150742,"7","1"
"3137",19530.7217589993,12.6922824863691,"7","1"
"3138",24805.9936036788,13.2283809600913,"7","0"
"3139",18121.0816777348,11.3657643730773,"7","1"
"3140",19790.122060244,12.6867372430182,"7","1"
"3141",19655.5708070516,10.9573418001396,"7","1"
"3142",16449.2839283743,11.0153032356659,"7","1"
"3143",18221.263980461,11.6068358959273,"7","1"
"3144",19882.220483647,13.0397121460228,"7","1"
"3145",18344.5246037683,10.8177031982366,"7","1"
"3146",24453.5440934728,11.1493626366427,"7","0"
