"id","district","treatment","pre_tax","post_tax","change"
3000,"The Pit",0,388.135250114322,388.335904312763,0.200654198440645
3001,"The Pit",0,1029.15075032547,1053.34275758862,24.1920072631403
3002,"The Pit",0,393.092829712563,398.702327849532,5.60949813696851
3003,"The Pit",0,450.949377160719,492.228334607722,41.2789574470033
3004,"The Pit",0,339.699408281153,366.001346379836,26.3019380986826
3005,"The Pit",0,679.364069832008,706.730681705588,27.3666118735798
3006,"The Pit",0,380.081483274499,413.281887039356,33.2004037648566
3007,"The Pit",0,623.898440629742,638.18576488723,14.2873242574874
3008,"The Pit",0,293.858411772926,301.234606569776,7.37619479685026
3009,"The Pit",0,638.334315379028,649.859983728029,11.5256683490007
3010,"The Pit",0,421.51774882809,442.262126347485,20.7443775193951
3011,"The Pit",0,531.733254101381,553.752975880373,22.0197217789921
3012,"The Pit",0,626.666683501938,641.983112459896,15.3164289579578
3013,"The Pit",0,294.429725011211,313.30734586268,18.8776208514686
3014,"The Pit",0,547.609177271446,573.204868312112,25.5956910406666
3015,"The Pit",0,505.296640008191,513.978647808735,8.68200780054366
3016,"The Pit",0,344.217454465628,363.247547041917,19.0300925762892
3017,"The Pit",0,798.505753423601,794.554320270618,-3.95143315298264
3018,"The Pit",0,166.738668493423,184.688643042532,17.9499745491088
3019,"The Pit",0,663.601707628423,689.053622482278,25.4519148538552
3020,"The Pit",0,691.448185845418,713.282551240681,21.834365395262
3021,"The Pit",0,481.748468020312,495.909701410371,14.1612333900591
3022,"The Pit",0,447.159263022105,469.317312762254,22.1580497401487
3023,"The Pit",0,564.042296583545,596.692500163182,32.650203579637
3024,"The Pit",0,439.193309933112,453.43221250141,14.2389025682976
3025,"The Pit",0,552.704087964787,544.017154521546,-8.68693344324095
3026,"The Pit",0,546.469611757376,565.756332121176,19.2867203638003
3027,"The Pit",0,497.801936294473,520.427487701666,22.6255514071937
3028,"The Pit",0,768.529931072775,788.154837788923,19.6249067161482
3029,"The Pit",0,461.637649861823,493.002035949254,31.3643860874306
3030,"The Pit",0,380.701276349698,389.713707851239,9.01243150154062
3031,"The Pit",0,262.116826242978,279.025472260543,16.9086460175646
3032,"The Pit",0,427.096905090246,459.011906941439,31.9150018511925
3033,"The Pit",0,365.842339530692,373.254319185488,7.41197965479671
3034,"The Pit",0,653.76235112694,661.47143120096,7.70908007402068
3035,"The Pit",0,549.161165795003,559.709562612987,10.548396817984
3036,"The Pit",0,496.298806935131,494.050788100074,-2.24801883505739
3037,"The Pit",0,436.164251985557,450.669533570339,14.5052815847816
3038,"The Pit",0,375.908527648918,378.502789609374,2.5942619604557
3039,"The Pit",0,864.640062803869,861.528451495641,-3.11161130822882
3040,"The Pit",0,633.315458672157,655.846781947337,22.5313232751807
3041,"The Pit",0,629.621062827005,635.030082248379,5.40901942137373
3042,"The Pit",0,537.5354736193,565.52169792785,27.9862243085499
3043,"The Pit",0,455.879647729615,468.551926104387,12.6722783747716
3044,"The Pit",0,613.702715062006,630.341747488837,16.6390324268315
3045,"The Pit",0,577.155799937698,609.438042525793,32.2822425880958
3046,"The Pit",0,629.083164534614,648.647896153228,19.5647316186131
3047,"The Pit",0,445.314836231848,456.171593264335,10.8567570324875
3048,"The Pit",0,702.727461776825,713.352434758406,10.6249729815806
3049,"The Pit",0,210.991165875185,226.922101999833,15.9309361246483
3050,"The Pit",0,785.901570971523,801.486494414856,15.5849234433327
3051,"The Pit",0,499.675918367267,511.763486323194,12.0875679559267
3052,"The Pit",0,543.059923575609,555.558646502887,12.4987229272785
3053,"The Pit",0,503.276150638615,519.55594483658,16.2797941979651
3054,"The Pit",0,385.542198581869,405.461546283998,19.9193477021291
3055,"The Pit",0,362.026908069147,367.243891996117,5.21698392697004
3056,"The Pit",0,739.467354364249,746.228885951718,6.76153158746899
3057,"The Pit",0,823.094209194434,835.024764049939,11.9305548555058
3058,"The Pit",0,353.487985260929,364.018908928945,10.5309236680165
3059,"The Pit",0,565.287319234003,577.190256364659,11.9029371306565
3060,"The Pit",0,431.355998552712,446.537880165903,15.1818816131909
3061,"The Pit",0,595.547454878754,627.326956663666,31.7795017849126
3062,"The Pit",0,564.280742690388,574.249610079122,9.96886738873388
3063,"The Pit",0,434.372150735023,441.631158801285,7.25900806626146
3064,"The Pit",0,555.09519536229,583.950375826619,28.8551804643286
3065,"The Pit",0,762.211249526875,771.982616081319,9.77136655444428
3066,"The Pit",0,349.859491312029,349.937233705193,0.0777423931639305
3067,"The Pit",0,372.322334306644,369.518504615895,-2.80382969074896
3068,"The Pit",0,556.581322466511,560.001955347171,3.42063288066038
3069,"The Pit",0,568.014358889966,571.049503001258,3.03514411129186
3070,"The Pit",0,522.137672231453,535.878038092373,13.7403658609204
3071,"The Pit",0,563.995104574204,563.9277029452,-0.0674016290046211
3072,"The Pit",0,487.314294079912,506.231746162063,18.9174520821514
3073,"The Pit",0,460.497420987866,467.347458509866,6.85003752199992
3074,"The Pit",0,501.69520472916,513.969271637853,12.2740669086934
3075,"The Pit",0,849.46753115414,869.527679178534,20.0601480243946
3076,"The Pit",0,618.582442214318,637.769559157231,19.1871169429126
3077,"The Pit",0,509.136547081129,511.011346510117,1.87479942898784
3078,"The Pit",0,708.969030961716,716.344978090574,7.37594712885846
3079,"The Pit",0,457.557923370676,471.466526527625,13.9086031569491
3080,"The Pit",0,598.822490830068,613.222289984156,14.3997991540881
3081,"The Pit",0,546.18573124965,541.036890692079,-5.14884055757091
3082,"The Pit",0,420.131020160402,422.088285341532,1.95726518112917
3083,"The Pit",0,622.104519954594,641.933454300826,19.828934346232
3084,"The Pit",0,234.424720620327,242.509687313712,8.08496669338496
3085,"The Pit",0,286.718274034415,285.170173474183,-1.54810056023183
3086,"The Pit",0,606.143970357543,617.134525417148,10.9905550596046
3087,"The Pit",0,698.041644407216,697.880030061,-0.161614346216311
3088,"The Pit",0,285.964541430455,310.188009926102,24.2234684956474
3089,"The Pit",0,689.389534056933,724.404660159711,35.015126102778
3090,"The Pit",0,311.871716095575,327.98624910945,16.1145330138755
3091,"The Pit",0,342.551955897643,355.410256006072,12.8583001084286
3092,"The Pit",0,312.576175244543,325.716386206664,13.140210962121
3093,"The Pit",0,484.682987207418,501.32310398356,16.6401167761425
3094,"The Pit",0,519.370781695599,531.448244219753,12.0774625241539
3095,"The Pit",0,573.811464742012,575.51712445046,1.70565970844814
3096,"The Pit",0,448.646968042235,469.863527651007,21.2165596087718
3097,"The Pit",0,579.05195103983,571.971563607903,-7.08038743192651
3098,"The Pit",0,557.452463800076,566.450742505877,8.99827870580089
3099,"The Pit",0,366.136648481737,378.272751817501,12.136103335764
3100,"The Pit",0,406.826741957512,419.003511117109,12.1767691595971
3101,"The Pit",0,1118.76478509106,1142.24106944366,23.4762843525996
3102,"The Pit",0,69.0294029624362,67.8624600359833,-1.16694292645282
3103,"The Pit",0,575.375484452911,577.428176862527,2.05269240961547
3104,"The Pit",0,671.005135238078,681.220014010484,10.2148787724061
3105,"The Pit",0,714.644084899784,741.20533532442,26.5612504246355
3106,"The Pit",0,451.766638823201,451.253553656177,-0.513085167024428
3107,"The Pit",0,637.998047028099,661.461175834861,23.4631288067616
3108,"The Pit",0,544.315888659265,557.717901572819,13.4020129135534
3109,"The Pit",0,336.303419706263,357.219731446831,20.9163117405681
3110,"The Pit",0,594.927197307603,621.389643365193,26.4624460575899
3111,"The Pit",0,567.552623748613,577.808475821654,10.255852073041
3112,"The Pit",0,453.646434870177,467.81317349096,14.1667386207829
3113,"The Pit",0,442.986072705313,450.265259471029,7.27918676571591
3114,"The Pit",0,472.11707099191,468.808401567575,-3.30866942433408
3115,"The Pit",0,507.216204498235,527.306450364424,20.0902458661883
3116,"The Pit",0,504.147075951558,519.478696878051,15.3316209264929
3117,"The Pit",0,309.174298479609,317.501455049534,8.3271565699248
3118,"The Pit",0,558.286779515857,592.131945624669,33.8451661088122
3119,"The Pit",0,456.950539427952,472.81767740355,15.8671379755974
3120,"The Pit",0,626.122288479242,642.952656049947,16.8303675707044
3121,"The Pit",0,250.683256278328,253.28787207396,2.6046157956319
3122,"The Pit",0,225.716490196433,250.197572795351,24.4810825989179
3123,"The Pit",0,437.337592096269,441.353403891626,4.01581179535657
3124,"The Pit",0,416.443323405448,422.443908772934,6.00058536748588
3125,"The Pit",0,613.434789804573,624.857495570003,11.4227057654298
3126,"The Pit",0,231.5883454613,262.586424752412,30.9980792911114
3127,"The Pit",0,271.717127061622,282.931283357261,11.2141562956391
3128,"The Pit",0,493.099187609847,513.502321075351,20.4031334655043
3129,"The Pit",0,401.5573372357,406.602800962763,5.04546372706307
3130,"The Pit",0,483.313728622327,502.625345376945,19.3116167546185
3131,"The Pit",0,332.254960492295,359.475688003083,27.2207275107884
3132,"The Pit",0,388.361807224088,407.957786803823,19.5959795797345
3133,"The Pit",0,644.070099323815,658.691782845738,14.6216835219237
3134,"The Pit",0,250.419748441715,274.401581464877,23.981833023162
3135,"The Pit",0,569.455613639265,579.892748412393,10.4371347731275
3136,"The Pit",0,430.839586510648,442.180598113013,11.3410116023646
3137,"The Pit",0,428.608835324773,435.869472210801,7.2606368860279
3138,"The Pit",0,678.343779691627,696.524167969559,18.1803882779319
3139,"The Pit",0,532.161539225515,545.464272233451,13.3027330079359
3140,"The Pit",0,407.948144545703,423.503040204327,15.5548956586245
3141,"The Pit",0,643.998920706797,678.534230261985,34.5353095551881
3142,"The Pit",0,455.153996421722,463.748867763704,8.59487134198167
3143,"The Pit",0,447.312705109443,452.072262962676,4.75955785323237
3144,"The Pit",0,536.966704952302,534.649453263536,-2.31725168876619
3145,"The Pit",0,453.077940700019,448.463408013039,-4.61453268697949
3146,"The Pit",0,495.868059101742,495.053363139297,-0.81469596244483
3147,"The Pit",0,474.201858603272,508.672300520201,34.470441916929
3148,"The Pit",0,572.003057667104,595.510464373734,23.5074067066301
3149,"The Pit",0,661.12553454382,685.683388491393,24.557853947573
3150,"The Pit",0,452.918961506736,451.288718291462,-1.63024321527331
3151,"The Pit",0,649.764341307039,671.353602833046,21.5892615260063
3152,"The Pit",0,386.750430563953,390.358576702517,3.60814613856428
3153,"The Pit",0,812.218573002441,818.564460156871,6.34588715443033
3154,"The Pit",0,635.043953602846,650.042300465765,14.9983468629194
3155,"The Pit",0,457.771196273188,478.74211987984,20.9709236066519
3156,"The Pit",0,193.152227014996,205.575482798066,12.4232557830707
3157,"The Pit",0,372.292582967811,383.96478895149,11.6722059836792
3158,"The Pit",0,459.8603115214,468.383226938193,8.52291541679313
3159,"The Pit",0,728.742846325,741.195981513102,12.4531351881017
3160,"The Pit",0,568.43541108482,556.872531882398,-11.5628792024215
3161,"The Pit",0,238.832670188829,242.144480960188,3.31181077135966
3162,"The Pit",0,552.903090667322,566.136511068397,13.2334204010753
3163,"The Pit",0,290.578839825262,327.00377363885,36.4249338135884
3164,"The Pit",0,256.866034665292,263.010958806575,6.14492414128347
3165,"The Pit",0,649.855514484395,654.864955464201,5.0094409798063
3166,"The Pit",0,602.255857362551,613.645260818987,11.3894034564364
3167,"The Pit",0,451.996591366649,441.611129909846,-10.3854614568023
3168,"The Pit",0,727.620752079311,747.086031789571,19.4652797102603
3169,"The Pit",0,535.169194460481,568.108431034041,32.9392365735598
3170,"The Pit",0,259.192340792687,292.062545441444,32.8702046487563
3171,"The Pit",0,648.642813660874,655.771712429079,7.12889876820509
3172,"The Pit",0,410.749875713518,427.653671300977,16.9037955874584
3173,"The Pit",0,532.596734997194,556.662369566486,24.0656345692915
3174,"The Pit",0,373.513730377069,400.81032583059,27.2965954535216
3175,"The Pit",0,236.331037689048,260.006601052618,23.6755633635702
3176,"The Pit",0,578.21489379118,579.662768494239,1.44787470305891
3177,"The Pit",0,377.196945406023,375.149040304705,-2.04790510131727
3178,"The Pit",0,430.764185037354,449.384988754599,18.6208037172453
3179,"The Pit",0,620.612285459264,638.264405959872,17.6521205006081
3180,"The Pit",0,127.643175983123,126.634847781431,-1.00832820169234
3181,"The Pit",0,291.417348821223,314.844023386703,23.4266745654801
3182,"The Pit",0,741.434097235459,764.131540679114,22.6974434436547
3183,"The Pit",0,511.192079286605,513.25657154728,2.06449226067497
3184,"The Pit",0,259.522446445976,275.358623924584,15.8361774786083
3185,"The Pit",0,504.58718299626,520.785074100557,16.197891104297
3186,"The Pit",0,518.823966342166,529.725327378158,10.9013610359918
3187,"The Pit",0,315.619457579705,341.60850353587,25.989045956165
3188,"The Pit",0,409.199284063714,413.762669376282,4.56338531256779
3189,"The Pit",0,506.146274846903,521.581862336339,15.4355874894362
3190,"The Pit",0,637.961430551373,644.631037356269,6.66960680489581
3191,"The Pit",0,585.788797443437,595.423787235756,9.63498979231917
3192,"The Pit",0,619.434241424213,642.740711914064,23.306470489851
3193,"The Pit",0,151.880152056344,171.150551849916,19.2703997935721
3194,"The Pit",0,810.628507956168,822.672317992424,12.0438100362567
3195,"The Pit",0,627.662974379001,631.579153513729,3.91617913472726
3196,"The Pit",0,418.610283798135,434.406934876381,15.7966510782463
3197,"The Pit",0,496.460817446135,502.319924060443,5.85910661430779
3198,"The Pit",0,327.11925191303,336.160108689834,9.0408567768045
3199,"The Pit",0,292.063820584014,293.40897351517,1.34515293115618
3200,"The Pit",0,556.627777178971,557.4840659328,0.856288753829176
3201,"The Pit",0,602.32110593267,598.71708760926,-3.60401832340972
3202,"The Pit",0,613.587383373657,625.019097155413,11.4317137817559
3203,"The Pit",0,637.457458687156,635.565065148569,-1.89239353858693
3204,"The Pit",0,530.336581473563,570.694716012,40.358134538437
3205,"The Pit",0,463.762554421562,479.585545504083,15.8229910825208
3206,"The Pit",0,607.045552345837,611.726486542076,4.68093419623949
3207,"The Pit",0,481.505975272904,508.103478181426,26.5975029085217
3208,"The Pit",0,778.366251887899,791.321532161446,12.955280273547
3209,"The Pit",0,587.503122451683,600.678469819692,13.1753473680088
3210,"The Pit",0,790.991854054668,799.529023609827,8.53716955515927
3211,"The Pit",0,340.576043164455,350.681311307697,10.1052681432421
3212,"The Pit",0,684.958298373166,686.926183011209,1.9678846380433
3213,"The Pit",0,657.402373588757,670.330091776076,12.9277181873184
3214,"The Pit",0,607.59547356114,611.412798995519,3.81732543437909
3215,"The Pit",0,777.825153876276,795.343552544872,17.5183986685965
3216,"The Pit",0,688.746584693302,720.066888807032,31.3203041137308
3217,"The Pit",0,597.105395424201,616.407723132144,19.3023277079433
3218,"The Pit",0,718.542211378212,735.225547315967,16.6833359377549
3219,"The Pit",0,404.410193982516,430.561432458008,26.1512384754921
3220,"The Pit",0,615.276910636692,632.810842411024,17.5339317743322
3221,"The Pit",0,702.215218517617,701.742907803369,-0.472310714248806
3222,"The Pit",0,231.186683233337,254.910681187967,23.7239979546301
3223,"The Pit",0,619.212442219034,626.294367173062,7.08192495402875
3224,"The Pit",0,350.404938583322,360.018883069043,9.61394448572122
3225,"The Pit",0,290.874565001472,300.054642190023,9.18007718855085
3226,"The Pit",0,496.585812073431,506.737171526188,10.1513594527573
3227,"The Pit",0,254.770077904428,259.74729833029,4.97722042586122
3228,"The Pit",0,395.83975441798,418.329785198819,22.4900307808385
3229,"The Pit",0,559.133095183454,580.702077983538,21.5689828000839
3230,"The Pit",0,524.485285498555,536.747003165754,12.2617176671993
3231,"The Pit",0,704.762745287485,712.173696191252,7.41095090376712
3232,"The Pit",0,553.406737693036,572.341979879814,18.9352421867784
3233,"The Pit",0,255.328588186386,272.517202684404,17.1886144980177
3234,"The Pit",0,339.56749676845,359.398346812787,19.8308500443371
3235,"The Pit",0,455.967947946177,477.592242510276,21.6242945640991
3236,"The Pit",0,447.918096962716,461.134301864199,13.2162049014833
3237,"The Pit",0,648.050330586351,666.19697936029,18.1466487739385
3238,"The Pit",0,534.634844424626,540.069275894422,5.43443146979655
3239,"The Pit",0,345.570910476719,374.546135962127,28.9752254854076
3240,"The Pit",0,429.678690329049,452.145637128142,22.4669467990932
3241,"The Pit",0,734.818268250065,769.141149978965,34.3228817289009
3242,"The Pit",0,370.188187950769,370.242992039751,0.054804088981939
3243,"The Pit",0,286.952622038486,319.185890196164,32.2332681576788
3244,"The Pit",0,596.774609458876,604.432265290121,7.65765583124448
3245,"The Pit",0,539.410815188712,545.939419232374,6.52860404366254
3246,"The Pit",0,392.490787713751,404.917648442685,12.4268607289338
3247,"The Pit",0,425.072027242571,418.785291728023,-6.28673551454813
3248,"The Pit",0,535.04401172521,551.875598403568,16.8315866783588
3249,"The Pit",0,597.006337844738,609.411389069503,12.4050512247646
3250,"The Pit",0,566.712999850805,591.631515078987,24.9185152281817
3251,"The Pit",0,407.972154551251,420.446890741822,12.4747361905711
3252,"The Pit",0,460.526577191091,490.461782247949,29.9352050568578
3253,"The Pit",0,543.427400690115,549.474522400471,6.04712171035624
3254,"The Pit",0,469.169343805829,493.805740770202,24.6363969643728
3255,"The Pit",0,261.517448648036,297.190572289326,35.6731236412899
3256,"The Pit",0,472.3414937817,493.629562144718,21.2880683630182
3257,"The Pit",0,257.006840558559,274.043537218191,17.036696659632
3258,"The Pit",0,432.975077950916,447.587625752298,14.6125478013824
3259,"The Pit",0,336.447630473332,346.876292170798,10.4286616974669
3260,"The Pit",0,988.177967642011,1004.13472869641,15.9567610544023
3261,"The Pit",0,585.680838481021,589.339285241682,3.65844676066047
3262,"The Pit",0,578.302423809761,621.489663447623,43.1872396378616
3263,"The Pit",0,542.029727486405,556.536576571725,14.5068490853196
3264,"The Pit",0,432.62071821227,440.546895167627,7.92617695535671
3265,"The Pit",0,30.4246717694328,37.4721238801547,7.04745211072188
3266,"The Pit",0,783.906789694566,808.162000206092,24.2552105115261
3267,"The Pit",0,434.562441998238,446.518080862177,11.9556388639384
3268,"The Pit",0,382.693727939699,412.310857939126,29.6171299994277
3269,"The Pit",0,417.504654485886,445.569423734357,28.0647692484716
3270,"The Pit",0,673.244369280035,697.070958537681,23.826589257646
3271,"The Pit",0,543.853478100343,561.027780017744,17.1743019174004
3272,"The Pit",0,710.237870532783,716.249135492007,6.01126495922369
3273,"The Pit",0,553.920371196099,572.220534614426,18.3001634183271
3274,"The Pit",0,494.749063167772,504.155474989238,9.40641182146589
3275,"The Pit",0,474.464811864072,477.559923296611,3.09511143253911
3276,"The Pit",0,278.423855041816,305.899815425476,27.4759603836598
3277,"The Pit",0,620.939319801388,616.468775223782,-4.4705445776068
3278,"The Pit",0,461.393843368963,504.074200761513,42.6803573925505
3279,"The Pit",0,454.555224492359,465.753512333841,11.1982878414817
3280,"The Pit",0,669.90383910493,684.957943326897,15.054104221967
3281,"The Pit",0,693.682021030819,732.902794352965,39.2207733221458
3282,"The Pit",0,880.054230833275,902.232549646705,22.1783188134302
3283,"The Pit",0,501.739100513138,515.082447636138,13.3433471229996
3284,"The Pit",0,497.77252876205,501.036651062074,3.26412230002376
3285,"The Pit",0,375.750278877174,382.296758395426,6.54647951825183
3286,"The Pit",0,506.999509505977,524.408605762835,17.4090962568587
3287,"The Pit",0,770.089586960906,789.129303695009,19.0397167341021
3288,"The Pit",0,476.562256450868,478.264512970404,1.70225651953655
3289,"The Pit",0,688.304796198836,708.575741745594,20.2709455467581
3290,"The Pit",0,478.586480068162,489.869601658744,11.2831215905825
3291,"The Pit",0,543.549527468432,556.969415727216,13.4198882587842
3292,"The Pit",0,884.138057578833,904.026285287986,19.8882277091528
3293,"The Pit",0,516.074726358115,522.389963283218,6.31523692510268
3294,"The Pit",0,294.094223981969,300.354991324057,6.26076734208846
3295,"The Pit",0,330.953578887458,349.492098254687,18.5385193672292
3296,"The Pit",0,353.462549790447,385.93461563914,32.4720658486922
3297,"The Pit",0,525.4755273662,549.79137862888,24.3158512626794
3298,"The Pit",0,426.156574576023,420.722591533764,-5.433983042259
3299,"The Pit",0,568.705915798498,569.946812795361,1.24089699686317
3300,"The Pit",0,755.573226931061,779.105806088055,23.5325791569949
3301,"The Pit",0,985.555965698236,991.260896567381,5.70493086914496
3302,"The Pit",0,360.743825338145,393.886379828047,33.1425544899017
3303,"The Pit",0,473.540073144385,483.027543372947,9.48747022856219
3304,"The Pit",0,644.422510986804,660.524396236512,16.1018852497082
3305,"The Pit",0,568.404068525552,591.254801647187,22.8507331216343
3306,"The Pit",0,527.667633268046,540.787735930427,13.1201026623816
3307,"The Pit",0,867.762414162435,887.435953989108,19.6735398266727
3308,"The Pit",0,471.703850271778,487.6359709654,15.9321206936218
3309,"The Pit",0,789.278282912417,797.3872226,8.10893968758228
3310,"The Pit",0,285.410529460665,295.358617975672,9.94808851500704
3311,"The Pit",0,554.159184304106,560.560469275092,6.4012849709859
3312,"The Pit",0,647.644019798006,663.556065296442,15.9120454984359
3313,"The Pit",0,752.798614144198,767.133229828716,14.3346156845181
3314,"The Pit",0,294.149278446151,301.866418061708,7.71713961555707
3315,"The Pit",0,418.047001768683,431.44001200386,13.3930102351771
3316,"The Pit",0,222.188663603464,243.743511800532,21.5548481970684
3317,"The Pit",0,476.140761453259,493.782123571409,17.6413621181501
3318,"The Pit",0,436.959274934981,458.133653552379,21.1743786173981
3319,"The Pit",0,580.120759555366,595.397406705605,15.2766471502385
3320,"The Pit",0,574.313184086368,595.973279412354,21.6600953259859
3321,"The Pit",0,467.582552127158,466.556267756736,-1.02628437042176
3322,"The Pit",0,716.333260886832,727.192867165573,10.8596062787409
3323,"The Pit",0,490.35553074219,502.870732430015,12.5152016878242
3324,"The Pit",0,709.359181331672,724.498228613062,15.1390472813905
3325,"The Pit",0,531.991614966768,530.97814490942,-1.01347005734783
3326,"The Pit",0,611.204566398918,640.333116811113,29.1285504121944
3327,"The Pit",0,648.008055887142,672.638104121238,24.6300482340959
3328,"The Pit",0,418.910081105842,435.516665407169,16.6065843013267
3329,"The Pit",0,300.263556976003,325.055136274786,24.7915792987822
3330,"The Pit",0,633.536643033799,647.094191274089,13.5575482402904
3331,"The Pit",0,236.850299513495,258.995021258367,22.1447217448721
3332,"The Pit",0,376.458229731711,400.119031786361,23.6608020546494
3333,"The Pit",0,479.188480302675,504.034774289351,24.8462939866767
3334,"The Pit",0,596.688199577139,609.586076930591,12.8978773534525
3335,"The Pit",0,603.388458765737,616.807474077952,13.4190153122148
3336,"The Pit",0,236.596869681851,266.968485016872,30.3716153350215
3337,"The Pit",0,468.62199145021,470.291385724943,1.66939427473324
3338,"The Pit",0,246.295724926264,268.440043282609,22.1443183563447
3339,"The Pit",0,849.591540417768,873.219954166487,23.6284137487196
3340,"The Pit",0,370.548671931088,367.140519887503,-3.40815204358523
3341,"The Pit",0,765.033418429429,777.616360389843,12.5829419604138
3342,"The Pit",0,461.178211034996,491.464303133971,30.2860920989749
3343,"The Pit",0,525.107038728324,541.109033352659,16.0019946243347
3344,"The Pit",0,391.59183697139,402.956588550869,11.3647515794789
3345,"The Pit",0,529.489082478328,537.053924468276,7.56484198994838
3346,"The Pit",0,603.210108813467,614.378237211997,11.1681283985299
3347,"The Pit",0,741.191275318308,762.818388580694,21.6271132623862
3348,"The Pit",0,417.938600912316,435.770208942932,17.8316080306154
3349,"The Pit",0,347.359988103153,368.281642888467,20.9216547853147
3350,"The Pit",0,328.162700176492,339.613160930921,11.4504607544295
3351,"The Pit",0,530.895074767117,541.337361818009,10.4422870508917
3352,"The Pit",0,550.899623159691,556.559398921685,5.65977576199487
3353,"The Pit",0,470.707023675121,490.1428730667,19.4358493915792
3354,"The Pit",0,519.465082326445,545.644785788114,26.179703461669
3355,"The Pit",0,385.395341257389,398.333575993786,12.9382347363962
3356,"The Pit",0,448.78468281796,473.512075897118,24.7273930791583
3357,"The Pit",0,848.931169266931,864.000867737353,15.0696984704225
3358,"The Pit",0,524.998605948874,535.525879032842,10.5272730839678
3359,"The Pit",0,695.527081321331,716.731029769635,21.2039484483038
3360,"The Pit",0,904.734922986756,906.249216600422,1.51429361366661
3361,"The Pit",0,233.19285341191,240.192862937561,7.00000952565017
3362,"The Pit",0,491.336176673801,517.97015729641,26.6339806226092
3363,"The Pit",0,511.599652324192,532.735519914493,21.1358675903013
3364,"The Pit",0,692.886417527658,709.649136086776,16.7627185591182
3365,"The Pit",0,662.732638645297,675.370327380801,12.637688735504
3366,"The Pit",0,559.142835096436,576.481473653053,17.3386385566173
3367,"The Pit",0,459.219788055605,451.386262888414,-7.8335251671914
3368,"The Pit",0,568.217613805519,576.135953083049,7.91833927753032
3369,"The Pit",0,415.621220347612,423.236418010152,7.6151976625398
3370,"The Pit",0,898.317997796736,913.754192709732,15.4361949129956
3371,"The Pit",0,340.896423166664,362.98997986788,22.0935567012162
3372,"The Pit",0,465.537931549128,466.273437991168,0.735506442039878
3373,"The Pit",0,494.436457078876,504.705800223997,10.2693431451207
3374,"The Pit",0,576.729585605073,584.219595278138,7.49000967306472
3375,"The Pit",0,336.629464094885,352.074122377419,15.4446582825341
3376,"The Pit",0,489.474141294063,504.634108780953,15.1599674868904
3377,"The Pit",0,302.131682293047,306.386653908385,4.25497161533764
3378,"The Pit",0,649.600882052458,652.062647174527,2.46176512206887
3379,"The Pit",0,294.05616814877,308.988968749485,14.932800600715
3380,"The Pit",0,343.070965754354,367.742482169446,24.6715164150914
3381,"The Pit",0,511.12474417079,519.970384571174,8.84564040038407
3382,"The Pit",0,323.580052762847,354.577759766201,30.9977070033544
3383,"The Pit",0,543.918721103812,556.585127986307,12.6664068824952
3384,"The Pit",0,428.657055579548,433.139742288548,4.48268670899921
3385,"The Pit",0,487.753486643479,496.257234370318,8.50374772683904
3386,"The Pit",0,272.749781989397,287.107448475132,14.3576664857349
3387,"The Pit",0,140.532425821616,155.485579644685,14.9531538230698
3388,"The Pit",0,678.544311762028,701.47230767656,22.9279959145321
3389,"The Pit",0,776.077639186404,794.75049035697,18.6728511705668
3390,"The Pit",0,700.474961974842,711.498291087846,11.023329113004
3391,"The Pit",0,419.769915297054,448.088648791362,28.318733494308
3392,"The Pit",0,534.090737699533,556.596566499278,22.5058287997455
3393,"The Pit",0,565.189633931356,577.372956506888,12.1833225755317
3394,"The Pit",0,461.428834495845,469.567869740258,8.13903524441292
3395,"The Pit",0,585.898092748472,611.564440548017,25.666347799545
3396,"The Pit",0,636.480019037581,655.599800579166,19.1197815415852
3397,"The Pit",0,574.141730940481,596.011434861457,21.8697039209756
3398,"The Pit",0,686.814325169904,701.888581438132,15.0742562682282
3399,"The Pit",0,448.825045056436,480.405541709724,31.5804966532884
3400,"The Pit",0,562.190413465548,576.124426773138,13.9340133075895
3401,"The Pit",0,896.066601754024,913.461049233078,17.3944474790536
3402,"The Pit",0,318.937027067278,324.445895178938,5.50886811165975
3403,"The Pit",0,295.791020992507,306.2978684291,10.5068474365927
3404,"The Pit",0,469.40963769815,485.271212897236,15.8615751990859
3405,"The Pit",0,551.988868759877,561.665217544839,9.67634878496119
3406,"The Pit",0,695.647896343592,723.448868794161,27.8009724505695
3407,"The Pit",0,635.228829023859,654.831103977315,19.6022749534559
3408,"The Pit",0,324.834981160698,349.319470428821,24.4844892681235
3409,"The Pit",0,522.191252078754,518.933248405595,-3.25800367315935
3410,"The Pit",0,375.687167580642,376.833859043538,1.14669146289617
3411,"The Pit",0,647.051733162094,643.115577843465,-3.93615531862906
3412,"The Pit",0,368.919272908086,389.342186664327,20.4229137562415
3413,"The Pit",0,325.866242838064,356.380190716069,30.5139478780051
3414,"The Pit",0,524.232514370259,518.548792094832,-5.68372227542693
3415,"The Pit",0,310.038463282535,327.238563954624,17.2001006720888
3416,"The Pit",0,671.717698820272,697.424897857102,25.7071990368298
3417,"The Pit",0,354.647117225608,380.536748739547,25.8896315139385
3418,"The Pit",0,589.401398775112,616.446995090228,27.045596315116
3419,"The Pit",0,659.862047662754,676.715505520268,16.8534578575141
3420,"The Pit",0,459.251453302691,465.128381729859,5.87692842716837
3421,"The Pit",0,649.762384270762,670.745556456046,20.9831721852839
3422,"The Pit",0,422.96417319036,435.38220931579,12.4180361254297
